token,token_id,instance_index,logprob,entropy
Wait,14190,107,-1.34375,1.984375
Wait,14190,108,-0.6953125,1.25
Wait,14190,109,-2.40625,2.046875
Wait,14190,110,-0.625,1.234375
Wait,14190,111,-0.2294921875,0.52734375
Wait,14190,112,-1.515625,1.65625
Wait,14190,113,-0.322265625,0.63671875
Wait,14190,114,-0.94140625,1.453125
Wait,14190,115,-0.81640625,1.15625
Wait,14190,116,-0.486328125,1.15625
Wait,14190,117,-1.6640625,1.2578125
Wait,14190,118,-2.5625,1.203125
Wait,14190,119,-1.4609375,0.83203125
Wait,14190,120,-2.90625,1.671875
Wait,14190,121,-1.328125,2.15625
Wait,14190,122,-3.59375,0.7890625
Wait,14190,123,-0.86328125,1.4375
Wait,14190,124,-0.08935546875,0.41015625
Wait,14190,125,-7.28125,0.61328125
Wait,14190,126,-0.353515625,0.6484375
Wait,14190,127,-5.71875,0.44921875
Wait,14190,128,-0.453125,1.2734375
Wait,14190,129,-0.8828125,0.9375
Wait,14190,130,-3.234375,1.203125
Wait,14190,131,-2.765625,0.61328125
Wait,14190,132,-4.6875,1.921875
Wait,14190,133,-2.75,1.8984375
Wait,14190,134,-0.94140625,1.4140625
Wait,14190,135,-4.9375,2.5625
Wait,14190,136,-0.40234375,0.91015625
Wait,14190,137,-2.515625,2.84375
Wait,14190,138,-0.625,1.6328125
Wait,14190,139,-0.76171875,0.73046875
Wait,14190,140,-2.28125,1.34375
Wait,14190,141,-0.640625,1.4453125
Wait,14190,142,-2.15625,1.3515625
Wait,14190,143,-3.484375,0.51953125
Wait,14190,144,-1.53125,1.953125
Wait,14190,145,-2.6875,1.625
Wait,14190,146,-1.6171875,1.421875
Wait,14190,147,-2.1875,1.3828125
Wait,14190,148,-2.828125,0.69921875
Wait,14190,149,-2.90625,1.1484375
Wait,14190,150,-1.78125,1.375
Wait,14190,151,-1.8359375,1.4375
Wait,14190,152,-0.59765625,1.640625
Wait,14190,153,-0.1357421875,0.59375
Wait,14190,154,-1.296875,1.828125
Wait,14190,155,-1.65625,1.9375
Wait,14190,156,-0.1513671875,0.61328125
Wait,14190,157,-1.1328125,1.4453125
Wait,14190,158,-0.83203125,0.73828125
Wait,14190,159,-0.11572265625,0.361328125
Wait,14190,160,-2.5,1.4296875
Wait,14190,161,-0.1494140625,0.43359375
Wait,14190,162,-0.1455078125,0.412109375
Wait,14190,163,-0.58984375,0.77734375
Wait,14190,164,-0.8125,1.6328125
Wait,14190,165,-1.15625,1.1640625
Wait,14190,166,-0.07470703125,0.447265625
Wait,14190,167,-0.046142578125,0.2041015625
Wait,14190,168,-0.64453125,1.625
Wait,14190,169,-4.34375,1.4296875
Wait,14190,170,-0.98828125,1.8828125
Wait,14190,171,-0.92578125,1.34375
Wait,14190,172,-0.47265625,1.2734375
Wait,14190,173,-1.859375,0.7421875
Wait,14190,174,-4.8125,0.34765625
Wait,14190,175,-2.015625,2.109375
Wait,14190,176,-0.0120849609375,0.0791015625
Wait,14190,177,-5.8125,1.640625
Wait,14190,178,-1.7890625,1.6953125
Wait,14190,179,-0.7734375,1.0546875
Wait,14190,180,-0.140625,0.447265625
Wait,14190,181,-0.2314453125,0.66015625
Wait,14190,182,-1.109375,1.421875
Wait,14190,183,-0.9296875,1.1875
Wait,14190,184,-0.44921875,1.0703125
Wait,14190,185,-0.59765625,0.96484375
Wait,14190,186,-1.578125,0.7890625
Wait,14190,187,-0.33203125,0.9765625
Wait,14190,188,-1.3671875,1.0625
Wait,14190,189,-2.953125,1.6015625
Wait,14190,190,-3.453125,1.25
Wait,14190,191,-2.390625,0.96875
Wait,14190,192,-1.140625,1.3203125
Wait,14190,193,-4.90625,0.91796875
Wait,14190,194,-4.3125,1.6484375
Wait,14190,195,-0.62109375,0.87890625
Wait,14190,196,-0.2412109375,0.91796875
Wait,14190,197,-2.640625,2.09375
Wait,14190,198,-1.953125,1.2578125
Wait,14190,199,-0.06201171875,0.322265625
Wait,14190,200,-1.6640625,1.640625
Wait,14190,201,-0.45703125,0.81640625
Wait,14190,202,-2.484375,1.3671875
Wait,14190,203,-0.302734375,0.91015625
Wait,14190,204,-1.390625,1.359375
Wait,14190,205,-2.0,2.328125
Wait,14190,206,-3.28125,0.6328125
Wait,14190,207,-2.28125,1.28125
Wait,14190,208,-1.859375,1.625
Wait,14190,209,-1.5703125,1.9296875
Wait,14190,210,-0.392578125,0.984375
Wait,14190,211,-1.4453125,1.859375
Wait,14190,212,-1.96875,1.28125
Wait,14190,213,-0.578125,0.984375
Wait,14190,214,-1.7421875,1.9140625
Wait,14190,215,-0.96484375,1.4296875
Wait,14190,216,-0.97265625,1.359375
Wait,14190,217,-0.65234375,1.3359375
Wait,14190,218,-0.158203125,0.5703125
Wait,14190,219,-0.56640625,1.265625
Wait,14190,220,-2.703125,1.734375
Wait,14190,221,-2.109375,2.375
Wait,14190,222,-0.142578125,0.486328125
Wait,14190,223,-0.6015625,1.1171875
Wait,14190,224,-0.8203125,1.265625
Wait,14190,225,-1.125,1.1875
Wait,14190,226,-3.375,1.328125
Wait,14190,227,-1.8984375,2.046875
Wait,14190,228,-1.4921875,1.7734375
Wait,14190,229,-0.46875,0.94140625
Wait,14190,230,-0.345703125,0.9765625
Wait,14190,231,-5.125,1.71875
Wait,14190,232,-2.71875,0.80859375
Wait,14190,233,-0.2421875,0.9609375
Wait,14190,234,-0.1396484375,0.62109375
Wait,14190,235,-1.09375,1.6953125
Wait,14190,236,-1.4296875,1.9453125
Wait,14190,237,-1.546875,2.015625
Wait,14190,238,-0.06884765625,0.33984375
Wait,14190,239,-0.0947265625,0.421875
Wait,14190,240,-0.65625,0.796875
Wait,14190,241,-2.3125,1.8203125
Wait,14190,242,-0.1328125,0.5078125
Wait,14190,243,-0.1630859375,0.640625
Wait,14190,244,-0.255859375,0.89453125
Wait,14190,245,-1.5,1.9140625
Wait,14190,246,-1.2890625,1.6640625
Wait,14190,247,-2.421875,1.90625
Wait,14190,248,-0.16796875,0.59765625
Wait,14190,249,-0.1787109375,0.62890625
Wait,14190,250,-0.43359375,1.2109375
Wait,14190,251,-2.078125,1.6640625
Wait,14190,252,-0.478515625,1.359375
Wait,14190,253,-0.83984375,1.0234375
Wait,14190,254,-0.95703125,1.8671875
Wait,14190,255,-0.47265625,0.984375
Wait,14190,256,-1.15625,1.0
Wait,14190,257,-0.9140625,1.6015625
Wait,14190,258,-0.236328125,0.671875
Wait,14190,259,-0.89453125,1.671875
Wait,14190,260,-0.053955078125,0.314453125
Wait,14190,261,-0.10205078125,0.5078125
Wait,14190,262,-0.6953125,0.88671875
Wait,14190,263,-0.419921875,1.1953125
Wait,14190,264,-1.7890625,1.8984375
Wait,14190,265,-0.375,1.171875
Wait,14190,266,-0.74609375,1.8671875
Wait,14190,267,-0.96875,1.1953125
Wait,14190,268,-0.54296875,1.328125
Wait,14190,269,-2.046875,1.875
Wait,14190,270,-0.458984375,1.34375
Wait,14190,271,-0.54296875,1.2265625
Wait,14190,272,-0.71484375,0.96484375
Wait,14190,273,-3.65625,2.296875
Wait,14190,274,-4.40625,1.109375
Wait,14190,275,-3.875,0.5859375
Wait,14190,276,-2.84375,1.203125
Wait,14190,277,-0.130859375,0.59375
Wait,14190,278,-0.25390625,0.84765625
Wait,14190,279,-1.6640625,0.75390625
Wait,14190,280,-1.546875,1.796875
Wait,14190,281,-0.06982421875,0.3125
Wait,14190,282,-2.59375,0.73046875
Wait,14190,283,-4.96875,1.5
Wait,14190,284,-2.09375,1.03125
Wait,14190,285,-1.828125,1.5390625
Wait,14190,286,-0.625,1.1015625
Wait,14190,287,-0.58984375,0.98828125
Wait,14190,288,-2.875,1.03125
Wait,14190,289,-1.40625,1.9375
Wait,14190,290,-2.09375,1.3984375
Wait,14190,291,-4.65625,2.140625
Wait,14190,292,-6.71875,0.87109375
Wait,14190,293,-0.83984375,1.1875
Wait,14190,294,-0.055419921875,0.279296875
Wait,14190,295,-1.0859375,0.828125
Wait,14190,296,-5.0,0.69140625
Wait,14190,297,-1.765625,1.453125
Wait,14190,298,-0.216796875,0.73828125
Wait,14190,299,-1.4296875,1.1796875
Wait,14190,300,-0.609375,1.453125
Wait,14190,301,-4.125,1.3828125
Wait,14190,302,-0.408203125,0.9453125
Wait,14190,303,-0.796875,0.875
Wait,14190,304,-0.419921875,1.0546875
Wait,14190,305,-1.578125,1.609375
Wait,14190,306,-1.4921875,1.75
Wait,14190,307,-6.25,0.0142822265625
Wait,14190,308,-0.33984375,1.046875
Wait,14190,309,-1.53125,1.6484375
Wait,14190,310,-5.3125,1.1484375
Wait,14190,311,-0.546875,1.1953125
Wait,14190,312,-2.125,2.765625
Wait,14190,313,-2.4375,1.1796875
Wait,14190,314,-0.2890625,0.80078125
Wait,14190,315,-1.3671875,1.140625
Wait,14190,316,-1.390625,1.3984375
Wait,14190,317,-1.2265625,1.515625
Wait,14190,318,-5.1875,1.515625
Wait,14190,319,-1.5078125,0.58203125
Wait,14190,320,-1.28125,1.9140625
Wait,14190,321,-5.4375,0.73828125
Wait,14190,322,-1.171875,1.5546875
Wait,14190,323,-4.46875,1.4296875
Wait,14190,324,-0.890625,0.90625
Wait,14190,325,-0.63671875,0.93359375
Wait,14190,326,-0.43359375,0.95703125
Wait,14190,327,-0.083984375,0.3046875
Wait,14190,328,-3.515625,0.99609375
Wait,14190,329,-0.1435546875,0.54296875
Wait,14190,330,-1.1484375,1.2109375
Wait,14190,331,-1.1640625,1.203125
Wait,14190,332,-1.859375,1.6953125
Wait,14190,333,-1.265625,1.0703125
Wait,14190,334,-0.490234375,0.75
Wait,14190,335,-0.0712890625,0.34765625
Wait,14190,336,-0.87109375,1.453125
Wait,14190,337,-0.486328125,1.09375
Wait,14190,338,-0.3125,0.72265625
Wait,14190,339,-0.6953125,0.69921875
Wait,14190,340,-3.59375,1.140625
Wait,14190,341,-6.75,0.9453125
Wait,14190,342,-2.59375,0.40625
Wait,14190,343,-4.3125,1.640625
Wait,14190,344,-7.28125,0.263671875
Wait,14190,345,-0.60546875,1.046875
Wait,14190,346,-2.234375,0.74609375
Wait,14190,347,-0.99609375,1.0078125
Wait,14190,348,-0.7265625,0.953125
Wait,14190,349,-0.2490234375,0.640625
Wait,14190,350,-1.6484375,1.2265625
Wait,14190,351,-4.0625,1.1015625
Wait,14190,352,-0.609375,0.8203125
Wait,14190,353,-1.0078125,1.1328125
Wait,14190,354,-0.2158203125,0.6015625
Wait,14190,355,-2.53125,0.9765625
Wait,14190,356,-2.265625,1.3203125
Wait,14190,357,-2.390625,1.8828125
Wait,14190,358,-1.0546875,1.0078125
Wait,14190,359,-1.625,1.265625
Wait,14190,360,-0.50390625,1.25
Wait,14190,361,-0.59765625,0.9453125
Wait,14190,362,-0.1298828125,0.388671875
Wait,14190,363,-0.50390625,0.796875
Wait,14190,364,-0.3515625,0.625
Wait,14190,365,-0.4453125,0.94140625
Wait,14190,366,-0.341796875,0.734375
Wait,14190,367,-1.2265625,0.890625
Wait,14190,368,-0.279296875,1.0234375
Wait,14190,369,-1.3125,1.640625
Wait,14190,370,-0.640625,0.8984375
Wait,14190,371,-0.71875,0.984375
Wait,14190,372,-4.0,0.984375
Wait,14190,373,-1.5,1.1484375
Wait,14190,374,-1.5625,0.96875
Wait,14190,375,-1.703125,1.140625
Wait,14190,376,-0.96875,1.640625
Wait,14190,377,-1.8125,1.84375
Wait,14190,378,-2.953125,0.64453125
Wait,14190,379,-0.466796875,1.2109375
Wait,14190,380,-0.390625,0.6640625
Wait,14190,381,-2.0625,1.546875
Wait,14190,382,-0.9296875,0.9921875
Wait,14190,383,-0.42578125,1.28125
Wait,14190,384,-0.259765625,0.6796875
Wait,14190,385,-3.34375,2.046875
Wait,14190,386,-0.9921875,1.1796875
Wait,14190,387,-2.3125,0.9921875
Wait,14190,388,-0.142578125,0.640625
Wait,14190,389,-1.1484375,1.0546875
Wait,14190,390,-5.03125,1.0078125
Wait,14190,391,-3.140625,1.375
Wait,14190,392,-2.265625,0.89453125
Wait,14190,393,-4.1875,1.09375
Wait,14190,394,-3.359375,0.54296875
Wait,14190,395,-2.375,1.2109375
Wait,14190,396,-1.3671875,1.9609375
Wait,14190,397,-6.90625,1.34375
Wait,14190,398,-0.52734375,0.91015625
Wait,14190,399,-2.109375,1.0625
Wait,14190,400,-1.8671875,0.9921875
Wait,14190,401,-1.2578125,2.0625
Wait,14190,402,-1.0546875,1.4296875
Wait,14190,403,-2.09375,1.5859375
Wait,14190,404,-0.76171875,1.8515625
Wait,14190,405,-1.5859375,0.89453125
Wait,14190,406,-0.376953125,1.1328125
Wait,14190,407,-0.474609375,1.5078125
Wait,14190,408,-1.859375,1.1171875
Wait,14190,409,-2.90625,1.046875
Wait,14190,410,-0.90625,1.671875
Wait,14190,411,-0.4921875,1.4765625
Wait,14190,412,-0.6875,1.09375
Wait,14190,413,-3.015625,1.28125
Wait,14190,414,-4.6875,0.7734375
Wait,14190,415,-1.4140625,0.984375
Wait,14190,416,-0.73046875,1.3828125
Wait,14190,417,-3.984375,1.0546875
Wait,14190,418,-0.455078125,0.92578125
Wait,14190,419,-0.50390625,0.7890625
Wait,14190,420,-0.027587890625,0.1318359375
Wait,14190,421,-0.037109375,0.1845703125
Wait,14190,422,-0.138671875,0.5078125
Wait,14190,423,-0.484375,1.296875
Wait,14190,424,-0.11279296875,0.4375
Wait,14190,425,-0.1337890625,0.484375
Wait,14190,426,-0.251953125,0.703125
Wait,14190,427,-2.203125,1.4921875
Wait,14190,428,-2.046875,1.3671875
Wait,14190,429,-3.28125,1.640625
Wait,14190,430,-12.0625,0.65234375
Wait,14190,431,-2.09375,1.765625
Wait,14190,432,-0.0673828125,0.30078125
Wait,14190,433,-0.050048828125,0.25
Wait,14190,434,-2.046875,1.4453125
Wait,14190,435,-0.11376953125,0.390625
Wait,14190,436,-0.166015625,0.61328125
Wait,14190,437,-0.83984375,1.46875
Wait,14190,438,-1.59375,1.3671875
Wait,14190,439,-0.44140625,0.83203125
Wait,14190,440,-0.25390625,1.0078125
Wait,14190,441,-0.294921875,0.85546875
Wait,14190,442,-0.70703125,1.0234375
Wait,14190,443,-0.05029296875,0.228515625
Wait,14190,444,-0.03955078125,0.173828125
Wait,14190,445,-0.828125,1.0390625
Wait,14190,446,-0.88671875,1.53125
Wait,14190,447,-3.0,0.9921875
Wait,14190,448,-0.66796875,1.1640625
Wait,14190,449,-0.115234375,0.4921875
Wait,14190,450,-0.8125,1.2578125
Wait,14190,451,-4.40625,0.640625
Wait,14190,452,-2.515625,1.5546875
Wait,14190,453,-4.53125,0.1748046875
Wait,14190,454,-0.056396484375,0.2470703125
Wait,14190,455,-0.44140625,1.09375
Wait,14190,456,-0.263671875,0.609375
Wait,14190,457,-0.5546875,0.86328125
Wait,14190,458,-0.12255859375,0.443359375
Wait,14190,459,-0.16015625,0.421875
Wait,14190,460,-0.419921875,1.21875
Wait,14190,461,-1.28125,1.28125
Wait,14190,462,-0.10791015625,0.361328125
Wait,14190,463,-0.10302734375,0.41015625
Wait,14190,464,-0.44140625,0.8359375
Wait,14190,465,-0.6015625,1.3515625
Wait,14190,466,-0.07421875,0.33203125
Wait,14190,467,-0.54296875,1.078125
Wait,14190,468,-4.25,0.46875
Wait,14190,469,-1.2421875,1.875
Wait,14190,470,-1.6015625,0.91796875
Wait,14190,471,-1.796875,1.1796875
Wait,14190,472,-1.1171875,1.1015625
Wait,14190,473,-1.03125,1.4453125
Wait,14190,474,-1.359375,1.0390625
Wait,14190,475,-2.25,1.53125
Wait,14190,476,-1.3203125,1.1640625
Wait,14190,477,-2.625,1.6484375
Wait,14190,478,-0.96875,1.53125
Wait,14190,479,-2.421875,1.375
Wait,14190,480,-1.1953125,1.640625
Wait,14190,481,-2.46875,1.015625
Wait,14190,482,-1.0546875,1.6796875
Wait,14190,483,-0.640625,1.53125
Wait,14190,484,-0.66015625,1.421875
Wait,14190,485,-0.55859375,1.59375
Wait,14190,486,-1.75,1.015625
Wait,14190,487,-1.4296875,2.046875
Wait,14190,488,-3.53125,1.328125
Wait,14190,489,-1.2734375,1.4375
Wait,14190,490,-2.375,1.6640625
Wait,14190,491,-0.41015625,0.921875
Wait,14190,492,-0.609375,1.703125
Wait,14190,493,-0.79296875,1.6328125
Wait,14190,494,-0.8671875,1.5
Wait,14190,495,-0.8203125,1.5703125
Wait,14190,496,-2.390625,1.3359375
Wait,14190,497,-1.3828125,2.109375
Wait,14190,498,-0.765625,1.265625
Wait,14190,499,-0.90234375,1.25
Wait,14190,500,-0.26953125,0.7734375
Wait,14190,501,-3.09375,1.453125
Wait,14190,502,-1.6015625,1.609375
Wait,14190,503,-3.484375,1.9609375
Wait,14190,504,-0.55078125,0.8125
Wait,14190,505,-0.1630859375,0.5078125
Wait,14190,506,-0.390625,0.8359375
Wait,14190,507,-0.9375,1.390625
Wait,14190,508,-3.46875,0.404296875
Wait,14190,509,-0.76953125,0.76171875
Wait,14190,510,-0.38671875,0.78125
Wait,14190,511,-1.3984375,1.6796875
Wait,14190,512,-1.1953125,1.6171875
Wait,14190,513,-0.48046875,1.4296875
Wait,14190,514,-1.546875,1.9765625
Wait,14190,515,-0.232421875,0.8984375
Wait,14190,516,-2.671875,0.60546875
Wait,14190,517,-1.3671875,1.5546875
Wait,14190,518,-0.19140625,0.69921875
Wait,14190,519,-3.46875,1.3671875
Wait,14190,520,-4.40625,0.21875
Wait,14190,521,-1.7890625,1.7890625
Wait,14190,522,-0.8671875,1.640625
Wait,14190,523,-1.609375,1.546875
Wait,14190,524,-0.07666015625,0.3359375
Wait,14190,525,-0.26171875,0.765625
Wait,14190,526,-1.5234375,1.5390625
Wait,14190,527,-0.080078125,0.388671875
Wait,14190,528,-0.7421875,0.9140625
Wait,14190,529,-2.546875,0.9375
Wait,14190,530,-1.828125,1.6875
Wait,14190,531,-4.0,2.171875
Wait,14190,532,-1.5859375,0.88671875
Wait,14190,533,-3.578125,1.8046875
Wait,14190,534,-5.03125,1.3828125
Wait,14190,535,-2.71875,1.1328125
Wait,14190,536,-3.65625,0.68359375
Wait,14190,537,-0.1005859375,0.369140625
Wait,14190,538,-0.6484375,1.8359375
Wait,14190,539,-1.421875,0.62890625
Wait,14190,540,-2.609375,1.5234375
Wait,14190,541,-0.8828125,1.40625
Wait,14190,542,-0.236328125,0.71875
Wait,14190,543,-1.6875,1.1484375
Wait,14190,544,-0.005462646484375,0.040283203125
Wait,14190,545,-0.443359375,0.87109375
Wait,14190,546,-0.546875,1.2890625
Wait,14190,547,-0.498046875,1.203125
Wait,14190,548,-0.373046875,1.015625
Wait,14190,549,-9.1875,0.1416015625
Wait,14190,550,-1.734375,0.640625
Wait,14190,551,-2.953125,1.359375
Wait,14190,552,-1.171875,1.515625
Wait,14190,553,-2.921875,1.1640625
Wait,14190,554,-4.03125,1.1640625
Wait,14190,555,-0.0125732421875,0.0810546875
Wait,14190,556,-0.5,1.2734375
Wait,14190,557,-0.60546875,1.015625
Wait,14190,558,-0.0279541015625,0.14453125
Wait,14190,559,-0.057861328125,0.30078125
Wait,14190,560,-0.24609375,0.77734375
Wait,14190,561,-0.2041015625,0.49609375
Wait,14190,562,-1.296875,1.84375
Wait,14190,563,-0.5,1.203125
Wait,14190,564,-0.640625,0.95703125
Wait,14190,565,-5.15625,0.1728515625
Wait,14190,566,-0.8359375,1.1953125
Wait,14190,567,-3.421875,1.046875
Wait,14190,568,-0.14453125,0.51171875
Wait,14190,569,-6.59375,0.671875
Wait,14190,570,-0.01263427734375,0.0908203125
Wait,14190,571,-5.34375,0.41015625
Wait,14190,572,-10.125,0.000957489013671875
Wait,14190,573,-0.04345703125,0.2119140625
Wait,14190,574,-0.030029296875,0.173828125
Wait,14190,575,-0.33203125,0.859375
Wait,14190,576,-1.4609375,1.03125
Wait,14190,577,-3.3125,1.0078125
Wait,14190,578,-2.625,1.359375
Wait,14190,579,-0.0556640625,0.240234375
Wait,14190,580,-1.6875,0.9296875
Wait,14190,581,-0.000392913818359375,0.0042724609375
Wait,14190,582,-1.5625,0.8046875
Wait,14190,583,-0.045654296875,0.2578125
Wait,14190,584,-1.234375,1.40625
Wait,14190,585,-0.00494384765625,0.035400390625
Wait,14190,586,-0.14453125,0.4765625
Wait,14190,587,-3.4375,0.7890625
Wait,14190,588,-0.12158203125,0.51171875
Wait,14190,589,-0.90234375,0.703125
Wait,14190,590,-0.57421875,1.0625
Wait,14190,591,-0.0186767578125,0.1220703125
Wait,14190,592,-1.171875,0.82421875
Wait,14190,593,-0.216796875,0.65234375
Wait,14190,594,-1.0703125,1.671875
Wait,14190,595,-0.10009765625,0.451171875
Wait,14190,596,-0.07568359375,0.3125
Wait,14190,597,-0.82421875,1.5078125
Wait,14190,598,-1.0703125,0.984375
Wait,14190,599,-1.6171875,0.58203125
Wait,14190,600,-0.640625,0.74609375
Wait,14190,601,-0.02001953125,0.1064453125
Wait,14190,602,-0.042236328125,0.1923828125
Wait,14190,603,-0.42578125,1.265625
Wait,14190,604,-3.59375,0.41015625
Wait,14190,605,-0.010009765625,0.064453125
Wait,14190,606,-0.0869140625,0.40234375
Wait,14190,607,-0.1533203125,0.58203125
Wait,14190,608,-2.78125,1.265625
Wait,14190,609,-0.0244140625,0.1513671875
Wait,14190,610,-2.046875,0.96484375
Wait,14190,611,-0.0311279296875,0.189453125
Wait,14190,612,-0.169921875,0.62890625
Wait,14190,613,-2.546875,0.671875
Wait,14190,614,-0.9140625,0.7421875
Wait,14190,615,-0.03271484375,0.17578125
Wait,14190,616,-0.314453125,0.68359375
Wait,14190,617,-1.765625,0.72265625
Wait,14190,618,-0.474609375,0.8671875
Wait,14190,619,-0.9453125,1.2890625
Wait,14190,620,-3.1875,0.88671875
Wait,14190,621,-0.06689453125,0.2734375
Wait,14190,622,-0.9609375,1.59375
Wait,14190,623,-1.671875,1.1796875
Wait,14190,624,-0.8046875,1.2109375
Wait,14190,625,-3.828125,0.38671875
Wait,14190,626,-1.2890625,1.296875
Wait,14190,627,-3.125,1.65625
Wait,14190,628,-0.126953125,0.48828125
Wait,14190,629,-0.95703125,1.3125
Wait,14190,630,-0.361328125,0.6875
Wait,14190,631,-1.875,1.7265625
Wait,14190,632,-0.8828125,1.1796875
Wait,14190,633,-1.28125,1.5546875
Wait,14190,634,-3.921875,1.1328125
Wait,14190,635,-2.96875,1.7109375
Wait,14190,636,-0.361328125,0.6796875
Wait,14190,637,-0.09912109375,0.4453125
Wait,14190,638,-0.52734375,0.98046875
Wait,14190,639,-4.1875,1.1640625
Wait,14190,640,-4.84375,1.421875
Wait,14190,641,-1.6484375,1.0625
Wait,14190,642,-4.3125,1.3125
Wait,14190,643,-4.59375,2.046875
Wait,14190,644,-1.1640625,1.296875
Wait,14190,645,-0.65234375,0.9453125
Wait,14190,646,-0.05224609375,0.265625
Wait,14190,647,-1.3671875,1.609375
Wait,14190,648,-1.3125,1.9609375
Wait,14190,649,-0.5859375,1.3671875
Wait,14190,650,-0.48828125,1.40625
Wait,14190,651,-0.388671875,0.64453125
Wait,14190,652,-2.28125,1.078125
Wait,14190,653,-0.8984375,1.734375
Wait,14190,654,-0.52734375,1.2265625
Wait,14190,655,-2.5625,2.09375
